NC_011498.1	NC_000915.1	NC_012973.1	NC_011333.1	NC_014256.1	Consensus	Std	Count
HPP12_RS07035	HP1380	HELPY_RS06645	HPG27_RS06915	HPB8_RS07350	311.0	7.16	5.0
HPP12_RS07045	HP1382	HELPY_RS06655	HPG27_RS06925	HPB8_RS07355	311.0	7.16	5.0
HPP12_RS07050	-	HELPY_RS06660	HPG27_RS06930	HPB8_RS07360	311.0	8.12	4.0
HPP12_RS07060	HP1406	HELPY_RS06670	HPG27_RS06940	HPB8_RS07370	314.0	7.09	5.0
HPP12_RS07065	HP1407	HELPY_RS06675	HPG27_RS06945	HPB8_RS07375	314.0	7.28	5.0
HPP12_RS07080	-	HELPY_RS06695	HPG27_RS06975	HPB8_RS02275	314.0	71.01	4.0
HPP12_RS07085	-	-	HPG27_RS06980	HPB8_RS02270	315.0	81.41	3.0
HPP12_RS07095	HP1413	HELPY_RS06710	HPG27_RS06990	HPB8_RS07425	316.0	7.28	5.0
HPP12_RS07100	HP1414	HELPY_RS06715	HPG27_RS06995	HPB8_RS07430	316.0	7.05	5.0
HPP12_RS07105	HP1415	HELPY_RS06720	HPG27_RS07000	HPB8_RS07435	316.0	7.09	5.0
HPP12_RS07110	HP1416	HELPY_RS06725	HPG27_RS07005	HPB8_RS07440	316.0	7.09	5.0
HPP12_RS07115	-	-	-	-	316.0	0.0	1.0
HPP12_RS07120	-	-	-	-	316.0	0.0	1.0
HPP12_RS07125	HP1418	HELPY_RS06740	HPG27_RS07020	HPB8_RS00590	317.0	30.99	5.0
HPP12_RS07130	HP1419	HELPY_RS06745	HPG27_RS07025	HPB8_RS00585	317.0	30.85	5.0
HPP12_RS07135	HP1420	HELPY_RS06750	HPG27_RS07030	HPB8_RS00580	318.0	30.32	5.0
HPP12_RS07140	HP1421	HELPY_RS06755	HPG27_RS07035	HPB8_RS00575	318.0	30.32	5.0
HPP12_RS07145	HP1422	HELPY_RS06760	HPG27_RS07040	HPB8_RS00570	318.0	30.32	5.0
HPP12_RS07150	HP1423	HELPY_RS06765	HPG27_RS07045	HPB8_RS00565	318.0	29.88	5.0
HPP12_RS07155	HP1424	HELPY_RS06770	HPG27_RS07050	HPB8_RS00560	318.0	29.43	5.0
HPP12_RS07170	HP1428	HELPY_RS06785	HPG27_RS07060	HPB8_RS00540	318.0	29.43	5.0
HPP12_RS07175	HP1429	HELPY_RS06790	HPG27_RS07065	HPB8_RS00535	319.0	29.18	5.0
HPP12_RS07180	HP1430	HELPY_RS06795	HPG27_RS07070	HPB8_RS00530	320.0	28.54	5.0
HPP12_RS07185	HP1431	HELPY_RS06800	HPG27_RS07075	HPB8_RS00525	320.0	28.54	5.0
HPP12_RS07190	-	HELPY_RS06805	HPG27_RS07080	HPB8_RS00520	319.0	32.19	4.0
HPP12_RS07195	-	-	HPG27_RS07085	-	320.0	0.71	2.0
HPP12_RS07200	HP1433	-	HPG27_RS07090	-	322.0	2.89	3.0
HPP12_RS07205	HP1434	HELPY_RS06815	HPG27_RS07095	HPB8_RS00510	320.0	27.65	5.0
HPP12_RS07210	HP1435	HELPY_RS06820	HPG27_RS07100	HPB8_RS00505	320.0	27.65	5.0
HPP12_RS07215	HP1436	HELPY_RS06825	HPG27_RS07105	HPB8_RS00500	321.0	27.4	5.0
HPP12_RS07235	-	-	-	-	321.0	0.0	1.0
HPP12_RS07250	HP1440	HELPY_RS06850	HPG27_RS07135	HPB8_RS00470	322.0	26.32	5.0
HPP12_RS07255	HP1441	HELPY_RS06855	HPG27_RS07140	HPB8_RS00465	322.0	26.32	5.0
HPP12_RS07260	HP1442	HELPY_RS06860	HPG27_RS07145	HPB8_RS00460	322.0	26.32	5.0
HPP12_RS07265	HP1443	HELPY_RS06865	HPG27_RS07150	HPB8_RS00455	322.0	25.87	5.0
HPP12_RS07270	HP1444	HELPY_RS06870	HPG27_RS07155	HPB8_RS00450	322.0	25.87	5.0
HPP12_RS07275	HP1445	HELPY_RS06875	HPG27_RS07160	HPB8_RS00445	322.0	25.87	5.0
HPP12_RS07280	HP1446	HELPY_RS06880	HPG27_RS07165	HPB8_RS00440	323.0	25.76	5.0
HPP12_RS07285	HP1447	HELPY_RS06885	HPG27_RS07170	HPB8_RS00435	323.0	25.62	5.0
HPP12_RS07290	HP1448	HELPY_RS06890	-	HPB8_RS00430	323.0	28.48	4.0
HPP12_RS07295	HP1449	HELPY_RS06895	HPG27_RS07180	HPB8_RS00425	324.0	25.43	5.0
HPP12_RS07300	HP1450	HELPY_RS06900	HPG27_RS07185	HPB8_RS00420	324.0	24.99	5.0
HPP12_RS07305	HP1451	HELPY_RS06905	HPG27_RS07190	HPB8_RS00415	324.0	24.99	5.0
HPP12_RS07310	HP1452	HELPY_RS06910	HPG27_RS07195	HPB8_RS00410	324.0	24.99	5.0
HPP12_RS07315	HP1453	HELPY_RS06915	HPG27_RS07200	HPB8_RS00405	324.0	24.17	5.0
HPP12_RS07320	-	HELPY_RS06920	HPG27_RS07205	HPB8_RS00400	323.0	27.54	4.0
HPP12_RS07325	HP1454	HELPY_RS06925	HPG27_RS07210	HPB8_RS00395	324.0	24.1	5.0
HPP12_RS07330	HP1455	HELPY_RS06930	HPG27_RS07215	HPB8_RS00390	325.0	23.84	5.0
HPP12_RS07335	HP1456	HELPY_RS06935	HPG27_RS07220	HPB8_RS00385	325.0	23.84	5.0
HPP12_RS07340	HP1457	HELPY_RS06940	HPG27_RS07225	HPB8_RS00380	326.0	23.65	5.0
HPP12_RS07345	HP1458	HELPY_RS06945	HPG27_RS07230	HPB8_RS00375	326.0	23.65	5.0
HPP12_RS07350	HP1459	HELPY_RS06950	HPG27_RS07235	HPB8_RS00370	326.0	23.21	5.0
HPP12_RS07355	HP1460	HELPY_RS06955	HPG27_RS07240	HPB8_RS00365	326.0	23.21	5.0
HPP12_RS07360	HP1461	HELPY_RS06960	HPG27_RS07245	HPB8_RS00360	326.0	22.32	5.0
HPP12_RS07365	HP1462	HELPY_RS06965	HPG27_RS07250	HPB8_RS00355	326.0	22.32	5.0
HPP12_RS07370	HP1463	HELPY_RS06970	HPG27_RS07255	HPB8_RS00350	327.0	22.18	5.0
HPP12_RS07375	HP1464	HELPY_RS06975	HPG27_RS07260	HPB8_RS00345	327.0	22.06	5.0
HPP12_RS07380	HP1465	HELPY_RS06980	HPG27_RS07265	HPB8_RS00340	328.0	21.88	5.0
HPP12_RS07385	HP1466	HELPY_RS06985	HPG27_RS07270	HPB8_RS00335	328.0	21.88	5.0
HPP12_RS07390	HP1467	HELPY_RS06990	HPG27_RS07275	HPB8_RS00330	328.0	21.44	5.0
HPP12_RS07395	HP1468	HELPY_RS06995	HPG27_RS07280	HPB8_RS00325	328.0	21.29	5.0
HPP12_RS07400	HP1469	HELPY_RS07000	HPG27_RS07285	HPB8_RS00320	328.0	21.17	5.0
HPP12_RS07405	HP1470	HELPY_RS07005	HPG27_RS07290	HPB8_RS00315	328.0	20.55	5.0
HPP12_RS07410	HP1471	HELPY_RS07010	HPG27_RS07295	HPB8_RS00305	329.0	20.4	5.0
HPP12_RS07415	HP1472	HELPY_RS07020	HPG27_RS07300	HPB8_RS00300	329.0	20.29	5.0
HPP12_RS07420	HP1473	HELPY_RS07025	HPG27_RS07305	HPB8_RS00295	330.0	19.66	5.0
HPP12_RS07425	HP1474	HELPY_RS07030	HPG27_RS07310	HPB8_RS00290	330.0	19.66	5.0
HPP12_RS07430	HP1475	HELPY_RS07035	HPG27_RS07315	HPB8_RS00285	330.0	19.51	5.0
HPP12_RS07435	HP1476	HELPY_RS07040	HPG27_RS07320	HPB8_RS00280	330.0	19.51	5.0
HPP12_RS07440	HP1477	HELPY_RS07045	HPG27_RS07325	HPB8_RS00275	330.0	19.4	5.0
HPP12_RS07445	HP1478	HELPY_RS07050	HPG27_RS07330	HPB8_RS00270	330.0	19.28	5.0
HPP12_RS07450	HP1479	HELPY_RS07055	HPG27_RS07335	HPB8_RS00265	330.0	18.78	5.0
HPP12_RS07455	HP1480	HELPY_RS07060	HPG27_RS07340	HPB8_RS00260	331.0	18.39	5.0
HPP12_RS07465	HP1482	HELPY_RS07070	HPG27_RS07350	HPB8_RS00250	332.0	18.19	5.0
HPP12_RS07470	HP1483	HELPY_RS07075	HPG27_RS07355	HPB8_RS00245	332.0	17.74	5.0
HPP12_RS07475	HP1484	HELPY_RS07080	HPG27_RS07360	HPB8_RS00240	332.0	17.74	5.0
HPP12_RS07480	HP1485	HELPY_RS07085	HPG27_RS07365	HPB8_RS00235	332.0	17.74	5.0
HPP12_RS07485	HP1486	HELPY_RS07090	HPG27_RS07370	HPB8_RS00230	332.0	17.63	5.0
HPP12_RS07490	HP1487	HELPY_RS07095	HPG27_RS07375	HPB8_RS00225	332.0	17.46	5.0
HPP12_RS07495	HP1488	HELPY_RS07100	HPG27_RS07380	HPB8_RS00220	332.0	17.01	5.0
HPP12_RS07500	HP1489	HELPY_RS07105	HPG27_RS07385	HPB8_RS00215	333.0	16.86	5.0
HPP12_RS07505	HP1490	HELPY_RS07110	HPG27_RS07390	HPB8_RS00210	333.0	16.74	5.0
HPP12_RS07510	HP1491	HELPY_RS07115	HPG27_RS07395	HPB8_RS00205	334.0	16.13	5.0
HPP12_RS07515	HP1492	HELPY_RS07120	HPG27_RS07400	HPB8_RS00200	334.0	15.97	5.0
HPP12_RS07520	HP1493	HELPY_RS07125	HPG27_RS07405	HPB8_RS00195	334.0	15.97	5.0
HPP12_RS07525	HP1494	HELPY_RS07130	HPG27_RS07410	HPB8_RS00190	334.0	15.97	5.0
HPP12_RS07530	HP1495	HELPY_RS07135	HPG27_RS07415	HPB8_RS00185	334.0	15.69	5.0
HPP12_RS07535	HP1496	HELPY_RS07140	HPG27_RS07420	HPB8_RS00180	335.0	15.53	5.0
HPP12_RS07540	HP1497	HELPY_RS07145	HPG27_RS07425	HPB8_RS00175	335.0	15.09	5.0
HPP12_RS07545	HP1498	HELPY_RS07150	HPG27_RS07430	HPB8_RS00170	335.0	15.09	5.0
HPP12_RS07550	HP1499	HELPY_RS07155	-	-	335.0	3.61	3.0
HPP12_RS07560	HP1501	HELPY_RS07165	HPG27_RS07450	HPB8_RS00150	336.0	14.38	5.0
HPP12_RS07565	HP1502	HELPY_RS07170	HPG27_RS07455	HPB8_RS00145	336.0	14.21	5.0
HPP12_RS07570	HP1503	HELPY_RS07175	-	HPB8_RS00140	336.0	15.78	4.0
HPP12_RS07575	HP1504	HELPY_RS07180	HPG27_RS07465	HPB8_RS00135	336.0	13.54	5.0
HPP12_RS07580	HP1505	HELPY_RS07185	HPG27_RS07470	HPB8_RS00130	336.0	13.5	5.0
HPP12_RS07585	HP1506	HELPY_RS07190	HPG27_RS07475	HPB8_RS00125	337.0	13.33	5.0
HPP12_RS07590	HP1507	HELPY_RS07195	HPG27_RS07480	HPB8_RS00120	337.0	13.1	5.0
HPP12_RS07595	HP1508	HELPY_RS07200	HPG27_RS07485	HPB8_RS00115	337.0	12.66	5.0
HPP12_RS07600	HP1509	HELPY_RS07205	HPG27_RS07490	HPB8_RS00110	338.0	12.46	5.0
HPP12_RS07605	HP1510	HELPY_RS07210	HPG27_RS07495	HPB8_RS00105	338.0	12.46	5.0
HPP12_RS07610	HP1511	HELPY_RS07215	HPG27_RS07500	HPB8_RS00100	338.0	12.34	5.0
HPP12_RS07615	HP1512	HELPY_RS07220	HPG27_RS07505	HPB8_RS00095	338.0	11.9	5.0
HPP12_RS07620	HP1513	HELPY_RS07225	HPG27_RS07510	HPB8_RS00090	339.0	11.58	5.0
HPP12_RS07625	HP1514	HELPY_RS07230	HPG27_RS07515	HPB8_RS00085	339.0	11.47	5.0
HPP12_RS07630	-	-	-	-	339.0	0.0	1.0
HPP12_RS07635	-	-	-	-	339.0	0.0	1.0
HPP12_RS07640	-	-	HPG27_RS07530	HPB8_RS00070	339.0	13.86	3.0
HPP12_RS07645	HP1517	HELPY_RS07245	HPG27_RS07535	-	340.0	2.52	4.0
HPP12_RS07655	HP1521	HELPY_RS07255	-	HPB8_RS00060	341.0	10.9	4.0
HPP12_RS07660	-	HELPY_RS07265	HPG27_RS07550	HPB8_RS00050	340.0	11.09	4.0
HPP12_RS07665	HP1523	HELPY_RS07270	HPG27_RS07555	HPB8_RS00045	342.0	8.99	5.0
HPP12_RS07670	HP1524	HELPY_RS07275	HPG27_RS07560	HPB8_RS00040	342.0	8.75	5.0
HPP12_RS07675	HP1525	HELPY_RS07280	HPG27_RS07565	HPB8_RS00035	342.0	8.75	5.0
HPP12_RS07680	HP1526	HELPY_RS07285	HPG27_RS07570	HPB8_RS00030	342.0	8.75	5.0
HPP12_RS07690	HP1527	HELPY_RS07295	HPG27_RS07580	HPB8_RS00020	342.0	8.34	5.0
HPP12_RS07695	-	HELPY_RS07300	-	HPB8_RS00015	342.0	10.79	3.0
HPP12_RS07700	HP1529	HELPY_RS07305	HPG27_RS07585	HPB8_RS00010	343.0	8.02	5.0
HPP12_RS07705	HP1530	HELPY_RS07310	HPG27_RS07590	HPB8_RS00005	343.0	7.89	5.0
HPP12_RS07710	HP1531	HELPY_RS07315	HPG27_RS07595	HPB8_RS08115	343.0	7.89	5.0
HPP12_RS07715	HP1532	HELPY_RS07320	HPG27_RS07600	HPB8_RS08110	344.0	7.5	5.0
HPP12_RS07720	HP1533	HELPY_RS07325	HPG27_RS07605	HPB8_RS08105	344.0	7.29	5.0
HPP12_RS07725	-	-	-	-	344.0	0.0	1.0
HPP12_RS07730	HP1383	HELPY_RS07330	-	HPB8_RS00515	342.0	29.15	4.0
HPP12_RS07735	HP1403	HELPY_RS07335	HPG27_RS07615	HPB8_RS08090	343.0	14.86	5.0
HPP12_RS07745	HP1401	HELPY_RS07345	HPG27_RS07625	HPB8_RS08080	344.0	15.4	5.0
HPP12_RS07755	HP1399	HELPY_RS07360	HPG27_RS07635	HPB8_RS08070	345.0	15.69	5.0
HPP12_RS07760	HP1398	HELPY_RS07365	HPG27_RS07640	HPB8_RS08065	345.0	15.49	5.0
HPP12_RS07770	HP1395	HELPY_RS07375	HPG27_RS07650	HPB8_RS08055	346.0	15.99	5.0
HPP12_RS07775	HP1394	HELPY_RS07380	HPG27_RS07655	HPB8_RS08050	349.0	16.12	5.0
HPP12_RS07780	HP1393	HELPY_RS07385	HPG27_RS07660	HPB8_RS08045	348.0	15.9	5.0
HPP12_RS07785	HP1392	HELPY_RS07390	HPG27_RS07665	HPB8_RS08040	349.0	16.43	5.0
HPP12_RS07790	HP1391	HELPY_RS07395	HPG27_RS07670	HPB8_RS08035	349.0	16.51	5.0
HPP12_RS07795	-	HELPY_RS07485	HPG27_RS07700	HPB8_RS08005	350.0	3.0	4.0
HPP12_RS07800	HP1384	HELPY_RS07480	HPG27_RS07695	HPB8_RS08010	350.0	16.97	5.0
HPP12_RS07805	HP1385	HELPY_RS07475	HPG27_RS07690	HPB8_RS08015	350.0	16.97	5.0
HPP12_RS07810	HP1386	HELPY_RS07470	HPG27_RS07685	HPB8_RS08020	350.0	16.53	5.0
HPP12_RS07815	HP1387	HELPY_RS07465	HPG27_RS07680	HPB8_RS08025	350.0	16.8	5.0
HPP12_RS07820	-	-	-	-	349.0	0.0	1.0
HPP12_RS07825	HP1555	HELPY_RS07580	HPG27_RS07795	HPB8_RS07995	352.0	1.95	5.0
HPP12_RS07830	HP1554	HELPY_RS07575	HPG27_RS07790	HPB8_RS07990	352.0	1.79	5.0
HPP12_RS07835	HP1553	HELPY_RS07570	HPG27_RS07785	HPB8_RS07985	352.0	1.52	5.0
HPP12_RS07840	HP1552	HELPY_RS07565	HPG27_RS07780	HPB8_RS07980	352.0	0.89	5.0
HPP12_RS07845	HP1551	HELPY_RS07560	HPG27_RS07775	HPB8_RS07975	352.0	0.89	5.0
HPP12_RS07850	HP1550	HELPY_RS07555	HPG27_RS07770	HPB8_RS07970	352.0	0.89	5.0
HPP12_RS07855	HP1549	HELPY_RS07550	HPG27_RS07765	HPB8_RS07965	351.0	0.45	5.0
HPP12_RS07860	HP1548	HELPY_RS07545	HPG27_RS07760	HPB8_RS07960	351.0	0.45	5.0
HPP12_RS07865	HP1547	HELPY_RS07540	HPG27_RS07755	HPB8_RS07955	351.0	0.0	5.0
HPP12_RS07870	HP1546	HELPY_RS07535	HPG27_RS07750	HPB8_RS07950	351.0	0.45	5.0
HPP12_RS07875	HP1545	HELPY_RS07530	HPG27_RS07745	HPB8_RS07945	351.0	0.84	5.0
HPP12_RS07880	HP1544	HELPY_RS07525	HPG27_RS07740	HPB8_RS07940	351.0	0.89	5.0
HPP12_RS07885	HP1543	HELPY_RS07520	HPG27_RS07735	HPB8_RS07935	350.0	0.89	5.0
HPP12_RS07890	HP1542	HELPY_RS07515	HPG27_RS07730	HPB8_RS07930	350.0	0.89	5.0
HPP12_RS07895	HP1541	HELPY_RS07510	HPG27_RS07725	HPB8_RS07925	350.0	1.3	5.0
HPP12_RS07900	HP1540	HELPY_RS07505	HPG27_RS07720	HPB8_RS07920	350.0	1.73	5.0
HPP12_RS07905	HP1539	HELPY_RS07500	HPG27_RS07715	HPB8_RS07915	350.0	1.79	5.0
HPP12_RS07910	HP1538	HELPY_RS07495	HPG27_RS07710	HPB8_RS07910	350.0	1.79	5.0
HPP12_RS07920	-	-	-	HPB8_RS05665	251.0	72.83	2.0
HPP12_RS07925	HP1556	HELPY_RS07585	HPG27_RS07800	HPB8_RS07895	353.0	2.68	5.0
HPP12_RS07930	HP1557	HELPY_RS07590	HPG27_RS07805	HPB8_RS07890	353.0	2.68	5.0
HPP12_RS07935	HP1558	HELPY_RS07595	HPG27_RS07810	HPB8_RS07885	353.0	2.83	5.0
HPP12_RS07940	HP1559	HELPY_RS07600	HPG27_RS07815	HPB8_RS07880	353.0	2.83	5.0
HPP12_RS07945	HP1560	HELPY_RS07605	HPG27_RS07820	HPB8_RS07875	353.0	2.83	5.0
HPP12_RS07950	HP1562	HELPY_RS07610	HPG27_RS07825	HPB8_RS07865	353.0	3.58	5.0
HPP12_RS07955	HP1563	HELPY_RS07615	HPG27_RS07830	HPB8_RS07860	353.0	3.58	5.0
HPP12_RS07960	HP1564	HELPY_RS07620	HPG27_RS07835	HPB8_RS07850	353.0	3.58	5.0
HPP12_RS07965	HP1565	HELPY_RS07625	HPG27_RS07845	HPB8_RS07845	354.0	4.28	5.0
HPP12_RS07975	HP1567	HELPY_RS07635	HPG27_RS07855	HPB8_RS07835	354.0	4.47	5.0
HPP12_RS07980	HP1568	HELPY_RS07640	HPG27_RS07860	HPB8_RS07830	354.0	4.47	5.0
HPP12_RS07985	HP1569	HELPY_RS07645	HPG27_RS07865	HPB8_RS07825	354.0	4.47	5.0
HPP12_RS07990	HP1570	HELPY_RS07650	HPG27_RS07870	HPB8_RS07820	354.0	4.6	5.0
HPP12_RS07995	HP1571	HELPY_RS07655	HPG27_RS07875	HPB8_RS07815	356.0	5.17	5.0
HPP12_RS08000	HP1572	HELPY_RS07660	HPG27_RS07880	HPB8_RS07810	357.0	5.37	5.0
HPP12_RS08005	HP1573	HELPY_RS07665	HPG27_RS07885	HPB8_RS07805	357.0	5.37	5.0
HPP12_RS08010	HP1574	HELPY_RS07670	HPG27_RS07890	HPB8_RS07800	357.0	5.37	5.0
HPP12_RS08015	HP1575	HELPY_RS07675	HPG27_RS07895	HPB8_RS07795	357.0	5.37	5.0
HPP12_RS08020	HP1576	HELPY_RS07680	HPG27_RS07900	HPB8_RS07790	357.0	5.5	5.0
HPP12_RS08025	HP1577	HELPY_RS07685	HPG27_RS07905	HPB8_RS07785	358.0	6.16	5.0
HPP12_RS08030	HP1578	HELPY_RS07690	HPG27_RS07910	-	358.0	0.0	4.0
HPP12_RS08035	HP1579	HELPY_RS07695	HPG27_RS07915	HPB8_RS07780	358.0	6.26	5.0
HPP12_RS08040	HP1580	HELPY_RS07700	HPG27_RS07920	HPB8_RS07775	358.0	6.26	5.0
HPP12_RS08045	HP1581	HELPY_RS07705	HPG27_RS07925	HPB8_RS07770	358.0	6.26	5.0
HPP12_RS08050	HP1582	HELPY_RS07710	HPG27_RS07930	HPB8_RS07765	358.0	6.39	5.0
HPP12_RS08055	HP1583	HELPY_RS07715	HPG27_RS07935	HPB8_RS07760	359.0	6.61	5.0
HPP12_RS08060	HP1584	HELPY_RS07720	HPG27_RS07940	HPB8_RS07755	359.0	7.16	5.0
HPP12_RS08065	HP1585	HELPY_RS07725	HPG27_RS07945	HPB8_RS07750	359.0	7.16	5.0
HPP12_RS08070	-	-	-	HPB8_RS07740	343.0	12.02	2.0
HPP12_RS08080	-	HELPY_RS07735	HPG27_RS07960	HPB8_RS07730	360.0	8.5	4.0
HPP12_RS08085	HP1588	HELPY_RS07740	HPG27_RS07965	HPB8_RS07725	360.0	7.6	5.0
HPP12_RS08165	-	-	HPG27_RS04730	-	218.0	2.12	2.0
HPP12_RS08170	HP0453	-	-	-	102.0	86.97	2.0
HPP12_RS08175	-	-	HPG27_RS06805	HPB8_RS04130	302.0	69.08	3.0
HPP12_RS08180	-	-	-	HPB8_RS02525	304.0	115.97	2.0
HPP12_RS08185	-	-	-	-	360.0	0.0	1.0
-	HP0043	HELPY_RS00235	HPG27_RS00225	HPB8_RS07480	9.0	18.0	4.0
HPP12_RS00280	HP0054	-	-	HPB8_RS07195	12.0	30.6	3.0
-	HP0060	-	-	HPB8_RS07165	317.0	40.31	2.0
-	HP0063	HELPY_RS00320	-	HPB8_RS07150	14.0	33.2	3.0
HPP12_RS00345	HP0066	HELPY_RS00340	-	-	15.0	0.0	3.0
-	HP0091	-	-	-	21.0	0.0	1.0
-	HP0108	HELPY_RS00560	-	HPB8_RS06915	25.0	45.03	3.0
-	HP0118	-	-	-	28.0	0.0	1.0
HPP12_RS00630	HP0120	-	HPG27_RS00615	-	28.0	0.58	3.0
-	HP0131	-	-	-	31.0	0.0	1.0
-	HP0222	-	HPG27_RS01115	HPB8_RS06365	50.0	73.04	3.0
-	HP0251	-	HPG27_RS01260	HPB8_RS06220	56.0	80.25	3.0
-	HP0272	HELPY_RS01375	-	HPB8_RS06110	62.0	86.32	3.0
-	HP0315	-	-	-	71.0	0.0	1.0
-	HP0316	-	HPG27_RS04370	-	71.0	90.51	2.0
-	HP0317	-	HPG27_RS04375	-	72.0	89.8	2.0
-	HP0342	HELPY_RS01710	-	-	76.0	0.71	2.0
-	HP0356	HELPY_RS01775	HPG27_RS01785	HPB8_RS05745	80.0	88.17	4.0
-	HP0370	HELPY_RS05085	HPG27_RS05360	HPB8_RS01985	82.0	92.7	4.0
-	HP0379	-	-	-	84.0	0.0	1.0
-	HP0382	HELPY_RS05025	HPG27_RS05300	HPB8_RS02045	86.0	89.24	4.0
-	HP0440	-	HPG27_RS05010	HPB8_RS02340	98.0	75.35	3.0
-	HP0441	-	-	HPB8_RS02335	98.0	0.71	2.0
-	HP0444	-	-	HPB8_RS02315	99.0	1.41	2.0
HPP12_RS02425	HP0446	-	HPG27_RS04985	HPB8_RS02645	106.0	61.06	4.0
-	HP0447	-	HPG27_RS02660	HPB8_RS03540	120.0	27.84	3.0
-	HP0448	-	-	-	101.0	0.0	1.0
-	HP0449	HELPY_RS04750	-	-	101.0	86.27	2.0
-	HP0450	HELPY_RS04745	-	-	101.0	86.27	2.0
-	HP0451	HELPY_RS04740	-	-	101.0	86.27	2.0
HPP12_RS04975	HP0454	-	HPG27_RS04875	-	224.0	70.16	3.0
HPP12_RS02245	HP0462	-	HPG27_RS02205	HPB8_RS05310	99.0	68.92	4.0
-	HP0464	-	-	-	104.0	0.0	1.0
-	HP0477	HELPY_RS04385	HPG27_RS04510	HPB8_RS02985	127.0	52.54	4.0
-	HP0484	HELPY_RS02305	-	HPB8_RS05195	107.0	71.62	3.0
-	HP0489	HELPY_RS04175	HPG27_RS05525	HPB8_RS03205	140.0	62.62	4.0
-	HP0600	HELPY_RS03745	-	-	137.0	26.87	2.0
-	HP0613	-	HPG27_RS02980	HPB8_RS03850	139.0	18.15	3.0
HPP12_RS03335	HP0641	HELPY_RS03535	HPG27_RS03120	HPB8_RS03990	147.0	13.77	5.0
HPP12_RS03390	HP0651	HELPY_RS03485	HPG27_RS05315	-	154.0	45.09	4.0
-	HP0661	HELPY_RS03435	HPG27_RS03225	HPB8_RS04095	153.0	15.06	4.0
-	HP0695	-	-	-	161.0	0.0	1.0
HPP12_RS03730	HP0722	-	HPG27_RS03495	-	166.0	3.61	3.0
-	HP0725	HELPY_RS03115	HPG27_RS03510	HPB8_RS04390	166.0	22.66	4.0
-	HP0729	HELPY_RS03095	HPG27_RS03530	HPB8_RS04410	166.0	23.42	4.0
-	HP0743	-	-	-	172.0	0.0	1.0
-	HP0764	HELPY_RS02910	HPG27_RS03725	HPB8_RS04600	174.0	30.02	4.0
-	HP0765	HELPY_RS02905	-	HPB8_RS04605	177.0	36.76	3.0
-	HP0766	-	HPG27_RS03730	HPB8_RS04610	174.0	18.36	3.0
-	HP0789	-	-	-	182.0	0.0	1.0
HPP12_RS04045	HP0790	-	HPG27_RS04160	HPB8_RS04725	185.0	13.74	4.0
-	HP0801	HELPY_RS02715	HPG27_RS03910	HPB8_RS04780	182.0	37.62	4.0
-	HP0843	HELPY_RS02500	HPG27_RS04140	HPB8_RS04995	190.0	45.54	4.0
-	HP0844	HELPY_RS02495	HPG27_RS04145	HPB8_RS05000	191.0	45.6	4.0
-	HP0845	HELPY_RS02490	HPG27_RS04150	HPB8_RS05005	191.0	45.6	4.0
-	HP0846	-	HPG27_RS04155	HPB8_RS05010	192.0	18.36	3.0
-	HP0848	HELPY_RS02790	-	-	127.0	47.38	2.0
-	HP0849	-	-	-	194.0	0.0	1.0
-	HP0852	-	HPG27_RS04175	HPB8_RS05040	193.0	18.58	3.0
-	HP0855	-	-	-	196.0	0.0	1.0
-	HP0856	HELPY_RS02445	-	-	112.0	59.4	2.0
-	HP0878	-	-	-	201.0	0.0	1.0
-	HP0880	-	HPG27_RS04305	-	198.0	3.54	2.0
-	HP0881	-	-	-	201.0	0.0	1.0
-	HP0892	-	-	-	204.0	0.0	1.0
-	HP0893	HELPY_RS04240	HPG27_RS04360	-	200.0	3.21	3.0
HPP12_RS02330	HP0894	HELPY_RS04245	HPG27_RS01585	HPB8_RS03130	136.0	58.43	5.0
HPP12_RS04525	HP0895	HELPY_RS04250	-	HPB8_RS03125	202.0	32.94	4.0
HPP12_RS04565	HP0901	HELPY_RS04290	HPG27_RS04415	HPB8_RS03080	203.0	30.84	5.0
-	HP0903m	-	-	-	206.0	0.0	1.0
-	HP0916	-	-	-	210.0	0.0	1.0
HPP12_RS04660	HP0923	-	-	-	212.0	0.71	2.0
-	HP0938	HELPY_RS04460	-	HPB8_RS02910	214.0	51.73	3.0
-	HP0940	HELPY_RS04470	HPG27_RS04590	HPB8_RS02900	212.0	44.24	4.0
-	HP0944a	-	-	-	217.0	0.0	1.0
-	HP0962	-	-	-	220.0	0.0	1.0
-	HP0963	-	HPG27_RS04725	-	218.0	3.54	2.0
-	HP0964	-	HPG27_RS04730	-	218.0	3.54	2.0
-	HP0976	HELPY_RS04660	-	HPB8_RS02705	222.0	60.96	3.0
-	HP0980	-	-	-	225.0	0.0	1.0
-	HP0982	-	HPG27_RS04830	HPB8_RS02660	224.0	63.27	3.0
-	HP0985	-	-	-	226.0	0.0	1.0
-	HP0987	-	-	-	227.0	0.0	1.0
HPP12_RS02260	HP0995	-	HPG27_RS05130	HPB8_RS02485	102.0	75.5	4.0
HPP12_RS06920	HP0996	-	HPG27_RS05080	HPB8_RS02405	230.0	85.55	4.0
HPP12_RS02335	HP1006	-	HPG27_RS05065	HPB8_RS02565	106.0	72.24	4.0
-	HP1008	-	-	HPB8_RS02475	105.0	89.1	2.0
-	HP1021a	-	-	-	234.0	0.0	1.0
-	HP1074	-	-	-	245.0	0.0	1.0
